days,campus,condition,canopy,ID,start.date.t1,age,gender,video,participated,diet.t1,spillover,spillover.when,socdes1,socdes2,socdes3,socdes4,socdes5,socdes6,socdes7,socdes8,socdes9,socdes10,socdes11,socdes12,socdes13,watched,minimize.pork.t1,suffering.t1,diet.t2,minimize.pork.t2,suffering.t2,data.available
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,5,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,4,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,4,2
3,7,2,1,17598425,4/27/2017,26,1,2,2,5,0,,0,1,1,1,0,0,0,1,1,1,0,1,0,0,3,5,4,4,4,3
3,18,1,0,17420936,4/10/2017,19,2,2,2,3,0,,1,1,0,1,1,1,1,1,1,0,1,1,0,0,3,3,4,3,3,3
3,16,1,0,17709687,5/5/2017,21,2,2,2,4,0,,1,0,0,1,1,0,1,0,1,0,1,0,1,0,5,5,4,2,4,3
3,18,2,2,17382390,4/6/2017,24,2,2,2,4,0,,1,0,1,1,0,1,1,1,0,1,1,0,1,0,3,4,4,2,2,3
3,6,1,0,17641789,5/2/2017,35,2,2,2,5,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,4,3,4,4,3,3
1,29,1,0,17607905,4/28/2017,19,1,2,2,2,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,4,5,4,3,4,3
3,8,1,0,17065995,3/10/2017,19,2,3,2,4,0,,1,0,0,1,1,1,1,1,1,0,1,0,1,1,4,4,4,4,5,3
3,23,1,0,17680778,5/5/2017,22,2,2,2,5,0,,0,1,1,1,1,1,1,0,1,1,1,1,0,1,3,4,4,4,3,3
3,25,1,0,17035123,3/8/2017,19,1,2,2,5,0,,1,0,1,0,1,0,1,0,1,1,1,1,1,1,3,3,4,3,2,3
3,21,1,0,17722570,5/9/2017,20,2,2,2,5,0,,1,0,1,1,1,1,1,0,1,1,1,0,0,1,5,5,4,4,4,3
3,27,1,0,17222792,3/22/2017,19,2,2,2,5,0,,0,0,0,1,1,0,1,1,1,0,1,1,0,1,2,2,4,2,2,3
3,8,1,0,17066031,3/10/2017,19,1,2,2,5,0,,1,0,1,1,0,1,0,1,0,0,1,1,0,1,3,3,4,3,4,3
3,4,1,0,17318186,3/30/2017,19,1,2,2,5,0,,0,0,1,0,0,1,1,0,0,1,1,0,0,1,3,4,4,4,4,3
3,27,1,0,17222734,3/22/2017,19,2,2,2,5,0,,0,1,1,1,1,1,1,1,1,0,1,1,0,1,2,5,4,2,4,3
3,27,1,0,17222755,3/22/2017,18,2,2,2,5,0,,1,1,1,1,0,0,0,1,1,0,1,1,1,1,5,4,4,4,4,3
3,18,2,2,17382373,4/6/2017,19,1,2,2,2,0,,1,1,1,0,1,1,1,0,1,1,1,1,0,1,3,5,4,3,4,3
3,7,2,1,17598443,4/27/2017,19,2,2,2,1,0,,1,1,1,0,1,0,1,1,1,0,1,0,0,1,3,5,4,4,5,3
3,21,2,0,17733153,5/10/2017,22,2,2,2,1,0,,0,0,1,0,0,1,1,0,1,0,0,1,0,1,3,2,4,4,3,3
2,20,2,0,17514663,4/20/2017,29,2,2,2,3,0,,0,1,0,0,0,1,0,1,1,1,1,1,0,1,4,4,4,3,2,3
3,5,1,0,17480641,4/17/2017,19,1,2,2,3,0,,1,1,0,0,1,0,0,1,1,0,1,0,0,1,4,3,4,3,4,3
2,24,1,0,17282900,3/27/2017,21,2,2,2,3,0,,0,0,1,0,0,0,1,1,1,0,1,0,0,1,4,4,4,3,4,3
3,4,1,0,17318125,3/30/2017,25,1,2,2,3,0,,1,1,1,1,0,0,1,0,1,1,1,1,1,1,5,5,4,5,5,3
3,6,1,2,17641853,5/2/2017,27,2,2,2,3,0,,0,0,0,1,1,0,1,0,1,0,1,0,1,1,5,5,4,5,5,3
3,9,2,0,17205872,3/20/2017,19,1,2,2,3,0,,0,0,1,0,1,0,1,0,1,1,0,0,0,1,4,4,4,4,4,3
3,5,2,0,17450982,4/13/2017,18,2,2,2,3,0,,1,1,1,0,0,0,1,0,1,0,1,0,1,1,4,4,4,3,4,3
3,12,1,0,17205889,3/17/2017,18,2,2,2,3,0,,0,1,1,1,0,1,0,1,0,0,1,1,1,1,4,4,4,4,5,3
3,14,2,0,17489899,4/18/2017,19,2,2,2,3,0,,0,0,0,0,1,0,1,0,1,0,1,1,0,1,3,4,4,3,4,3
3,23,1,0,17680761,5/5/2017,31,2,2,2,3,0,,0,0,0,1,0,1,1,0,1,1,1,0,0,1,3,3,4,3,3,3
3,17,1,0,17373090,4/5/2017,22,2,2,2,3,0,,0,0,1,0,1,0,0,0,1,1,0,0,1,1,2,4,4,2,4,3
2,22,1,0,17387658,4/6/2017,21,1,2,2,3,0,,0,0,0,0,1,0,1,0,1,0,1,0,1,1,5,5,4,5,5,3
3,5,1,0,17499615,4/17/2017,18,2,2,2,3,0,,1,1,0,1,0,1,1,1,0,0,1,1,0,1,3,1,4,2,2,3
3,32,2,0,17037523,3/8/2017,22,2,2,3,4,0,,1,0,1,1,0,0,0,0,1,1,1,0,0,1,2,2,4,3,2,3
2,10,1,0,17374441,4/4/2017,22,2,2,2,4,0,,1,1,1,1,0,1,0,0,0,0,1,1,0,1,3,2,4,4,2,3
2,22,1,0,17387651,4/6/2017,22,1,2,2,4,0,,0,1,0,0,1,1,1,0,0,0,1,0,0,1,4,4,4,4,3,3
3,25,1,0,17035336,3/8/2017,19,2,2,2,4,0,,1,0,0,0,1,0,0,0,0,0,0,1,0,1,4,2,4,3,3,3
3,9,1,0,17224603,3/22/2017,21,2,2,2,4,0,,1,1,0,0,0,1,1,0,1,0,1,0,0,1,4,4,4,4,4,3
3,14,1,0,17456927,4/14/2017,19,2,2,2,4,0,,0,1,1,1,1,1,0,1,0,0,1,1,0,1,4,5,4,3,5,3
2,13,2,0,17286876,3/27/2017,19,2,2,2,4,0,,0,1,0,0,1,0,0,0,1,1,1,0,0,1,4,4,4,4,4,3
3,30,2,0,17441625,4/12/2017,21,2,2,2,4,0,,1,1,0,0,0,0,1,0,1,1,0,1,0,1,4,4,4,3,4,3
3,34,2,0,17212675,3/15/2017,22,1,2,2,4,0,,0,0,0,0,1,0,1,0,1,1,0,0,0,1,2,2,4,1,1,3
3,30,1,0,17421148,4/10/2017,21,2,2,2,4,0,,1,1,1,1,0,1,0,1,0,0,1,1,0,1,5,5,4,4,5,3
2,24,1,0,17282920,3/27/2017,24,2,2,2,4,0,,1,0,0,0,1,0,1,0,1,1,1,0,0,1,3,4,4,2,5,3
3,6,0,0,17641832,5/1/2017,19,2,2,2,3,1,4,1,1,0,1,0,1,1,1,1,1,1,1,0,,4,4,4,4,3,3
3,14,0,0,17479836,4/17/2017,19,2,2,2,3,1,4,1,1,0,0,1,1,1,0,1,1,1,0,0,,4,4,4,1,4,3
1,19,0,0,17570531,4/25/2017,22,1,3,2,3,0,,1,0,0,1,1,0,1,0,1,0,1,0,0,,5,5,4,4,4,3
1,11,0,0,17597473,4/27/2017,21,2,2,2,5,0,,1,1,1,1,0,1,0,0,0,1,1,0,0,,3,3,4,3,3,3
3,14,0,0,17479845,4/17/2017,18,1,2,2,5,0,,1,1,1,1,1,1,1,0,1,0,1,1,0,,3,3,4,4,2,3
2,10,0,0,17354925,4/3/2017,19,2,2,2,5,0,,1,1,1,0,1,0,1,1,1,0,0,0,1,,1,5,4,3,3,3
3,5,0,0,17458217,4/14/2017,19,2,2,2,5,0,,1,0,1,1,1,1,1,0,1,0,1,0,0,,2,2,4,2,2,3
3,31,0,0,17814683,5/15/2017,28,1,2,2,2,0,,1,0,1,0,1,0,0,1,0,1,1,1,1,,3,4,4,4,3,3
3,14,0,0,17479833,4/17/2017,21,1,2,2,2,0,,0,0,1,1,0,1,0,1,1,0,1,1,0,,2,5,4,3,4,3
3,21,0,0,17766952,5/11/2017,21,2,2,2,2,0,,1,1,1,1,1,1,0,0,1,1,1,0,0,,4,4,4,3,5,3
3,21,0,0,17766971,5/11/2017,23,2,2,2,1,0,,1,1,1,1,0,1,0,1,0,0,1,1,0,,4,4,4,3,4,3
1,19,0,0,17570623,4/25/2017,22,2,2,2,1,0,,1,1,1,1,0,1,0,1,0,0,1,1,0,,4,5,4,4,5,3
3,18,0,0,17420924,4/7/2017,21,2,2,2,1,0,,1,1,1,1,1,1,1,1,1,0,0,0,0,,2,5,4,1,5,3
2,1,0,0,17583262,4/25/2017,27,1,2,2,3,0,,0,1,1,0,0,1,0,0,1,0,0,1,0,,3,5,4,3,4,3
3,4,0,0,17304521,3/28/2017,21,1,2,2,3,0,,1,0,1,0,1,0,1,0,1,1,0,0,1,,5,5,4,4,5,3
1,11,0,0,17597412,4/27/2017,18,1,2,2,3,0,,1,1,0,0,1,1,1,0,1,0,1,1,1,,3,3,4,3,3,3
1,19,0,0,17570553,4/25/2017,30,1,2,2,3,0,,0,0,1,0,1,0,0,0,1,0,0,1,1,,5,5,4,1,4,3
3,35,0,0,17514211,4/20/2017,20,2,2,2,3,0,,0,1,1,0,0,1,1,0,0,0,1,1,0,,4,4,4,4,4,3
3,2,0,0,17441139,4/12/2017,20,1,2,2,3,0,,1,0,0,1,1,0,0,0,0,0,1,1,1,,3,4,4,3,4,3
1,11,0,0,17597391,4/27/2017,32,2,2,2,3,0,,0,0,0,0,1,0,1,0,1,0,1,0,0,,4,5,4,4,5,3
2,10,0,0,17354927,4/3/2017,18,2,2,2,3,0,,1,0,0,0,0,1,1,0,0,0,1,1,1,,3,2,4,1,3,3
3,2,0,0,17441146,4/12/2017,19,2,2,2,3,0,,0,1,1,0,1,1,1,0,1,1,0,0,0,,5,5,4,5,5,3
3,8,0,0,17119170,3/14/2017,23,2,2,2,3,0,,0,0,0,0,1,1,1,0,1,1,0,0,1,,2,2,4,2,1,3
3,32,0,0,17057358,3/9/2017,18,2,2,2,3,0,,0,1,1,1,1,1,1,0,1,0,1,1,0,,3,4,4,3,4,3
3,35,0,0,17514220,4/20/2017,19,1,2,2,3,0,,1,1,1,1,0,1,1,1,0,0,1,1,0,,5,4,4,4,5,3
3,14,0,0,17479860,4/17/2017,34,1,2,2,4,0,,1,1,1,0,0,1,1,0,1,0,0,1,0,,2,4,4,2,3,3
3,5,0,0,17458262,4/14/2017,20,1,2,2,4,0,,1,1,1,0,0,0,0,0,1,0,1,0,0,,4,3,4,3,3,3
3,12,0,0,17130846,3/15/2017,18,2,2,2,4,0,,1,1,1,1,0,1,0,0,1,0,1,0,1,,3,4,4,4,4,3
3,26,0,0,17326088,3/31/2017,20,2,2,2,4,0,,0,0,0,0,0,0,0,0,1,1,0,0,1,,2,2,4,3,3,3
2,24,0,0,17247640,3/24/2017,19,2,2,2,4,0,,1,0,1,0,1,0,1,0,1,0,1,0,1,,4,4,4,5,4,3
2,10,0,0,17354913,4/3/2017,20,2,2,2,4,0,,1,0,0,0,1,0,1,0,1,1,1,0,0,,4,2,4,2,1,3
2,24,0,0,17247641,3/24/2017,19,2,2,2,4,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,,2,5,4,2,5,3
3,21,0,0,17766983,5/11/2017,19,2,2,2,4,0,,0,0,1,1,1,1,1,0,1,1,1,1,0,,3,3,4,3,2,3
3,8,0,0,17119164,3/14/2017,19,1,2,2,4,0,,1,0,1,0,1,1,1,0,1,1,1,1,0,,3,4,4,4,5,3
3,31,0,0,17814664,5/15/2017,19,2,2,2,4,0,,1,1,1,1,0,0,0,1,0,0,1,1,0,,2,2,4,2,2,3
3,6,0,0,17641801,5/1/2017,40,2,2,2,4,0,,0,0,0,0,1,0,1,0,1,1,0,0,1,,3,1,4,3,2,3
3,25,0,0,17062842,3/10/2017,18,1,2,2,4,0,,1,0,1,0,1,0,1,1,0,0,1,0,1,,4,4,4,3,1,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,2
2,13,1,0,17251679,3/24/2017,19,2,2,2,3,0,,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,5,3,1,3
3,8,1,0,17065994,3/10/2017,18,1,2,2,4,0,,1,1,1,1,0,1,0,1,0,0,1,0,0,0,4,4,5,3,5,3
2,20,1,0,17503337,4/19/2017,24,2,1,,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,5,5,5,3
2,22,2,0,17374411,4/5/2017,19,1,3,2,3,0,,1,0,1,0,1,0,1,0,1,0,1,0,1,1,5,5,5,4,5,3
3,5,2,0,17450928,4/13/2017,18,2,2,2,5,0,,1,1,1,0,1,0,1,1,1,0,1,1,0,1,4,3,5,3,3,3
3,17,2,0,17368196,4/4/2017,20,2,2,2,5,0,,1,1,0,1,0,1,0,1,0,0,1,1,0,1,2,2,5,1,4,3
3,27,1,0,17222759,3/22/2017,23,2,2,2,5,0,,0,1,0,1,1,0,1,0,1,0,1,0,0,1,4,4,5,3,4,3
3,6,2,0,17654180,5/3/2017,20,2,2,2,5,0,,0,0,0,0,1,0,1,0,1,1,0,0,1,1,5,5,5,5,5,3
3,18,2,2,17382393,4/6/2017,19,2,2,2,5,0,,1,0,1,1,0,1,1,0,0,0,1,1,0,1,5,5,5,5,5,3
3,8,1,0,17066043,3/10/2017,18,2,2,2,5,0,,0,0,0,0,1,0,1,0,1,1,0,0,0,1,5,5,5,5,5,3
3,17,1,0,17373069,4/5/2017,18,1,2,2,5,0,,0,0,0,0,0,0,1,1,1,0,1,1,1,1,4,4,5,4,5,3
2,20,1,0,17503320,4/19/2017,28,2,2,2,5,0,,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,5,1,1,3
3,17,2,0,17368225,4/4/2017,30,2,2,2,5,0,,1,1,1,0,0,1,0,1,0,0,1,1,0,1,5,5,5,5,5,3
3,34,2,0,17197318,3/15/2017,43,2,2,2,5,0,,0,1,1,1,1,0,0,1,1,0,1,1,0,1,2,4,5,2,4,3
3,9,2,0,17205876,3/20/2017,18,1,2,2,1,0,,1,0,0,1,0,1,1,0,1,1,1,0,1,1,4,4,5,3,3,3
3,21,2,0,17733117,5/10/2017,35,1,2,2,1,0,,0,0,1,1,0,1,1,0,0,0,0,0,0,1,5,5,5,5,4,3
3,30,2,0,17441594,4/12/2017,20,1,2,2,1,0,,0,0,0,1,0,1,1,1,1,0,1,0,0,1,2,3,5,3,4,3
3,35,2,0,17583259,4/21/2017,20,1,2,2,3,0,,1,1,1,1,0,1,1,1,1,0,1,0,0,1,3,4,5,3,4,3
3,18,2,2,17382376,4/6/2017,20,1,2,2,3,0,,0,1,1,0,1,0,1,0,1,1,1,1,1,1,2,5,5,2,4,3
3,21,2,0,17733089,5/10/2017,21,2,2,2,3,0,,0,0,1,0,1,1,1,0,0,0,1,0,1,1,4,2,5,4,2,3
3,31,2,0,17821364,5/16/2017,26,2,2,2,3,0,,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,4,5,4,3,3
3,25,2,0,17048333,3/9/2017,20,1,2,2,3,0,,1,1,0,1,0,0,1,1,0,0,1,0,0,1,4,4,5,3,4,3
3,21,1,0,17722600,5/9/2017,32,1,2,2,3,0,,1,1,1,0,0,0,1,1,0,1,1,1,0,1,5,5,5,5,5,3
2,10,1,0,17374394,4/4/2017,20,1,2,2,3,0,,0,1,0,0,0,0,1,0,1,0,1,0,0,1,4,4,5,4,4,3
3,23,2,0,17664706,5/4/2017,40,2,2,2,3,0,,1,0,1,0,1,0,0,0,0,0,0,0,0,1,3,4,5,3,4,3
3,18,2,2,17382364,4/6/2017,21,1,2,2,4,0,,1,1,0,1,0,0,1,0,1,0,1,1,0,1,4,4,5,3,3,3
3,12,1,0,17205909,3/17/2017,18,2,2,2,4,0,,0,1,0,1,1,1,1,0,1,1,1,0,1,1,3,4,5,3,4,3
3,16,1,0,17721275,5/5/2017,23,2,2,2,4,0,,1,1,1,1,0,0,0,0,1,0,1,0,1,1,3,1,5,3,3,3
1,29,2,0,17581936,4/26/2017,19,1,2,2,0,0,,0,1,0,1,1,1,0,1,1,0,1,1,0,1,5,5,5,5,5,3
1,29,2,0,17581922,4/26/2017,19,2,1,,5,0,,0,0,1,0,1,0,0,1,1,1,1,0,0,1,3,4,5,3,5,3
3,5,2,0,17450940,4/13/2017,19,2,1,,2,0,,1,0,1,0,1,0,1,0,1,1,0,0,1,1,3,4,5,3,4,3
3,4,2,0,17309124,3/29/2017,19,1,1,,3,0,,1,0,0,0,1,0,1,1,1,0,1,0,1,1,4,5,5,4,5,3
1,19,0,0,17570542,4/25/2017,26,1,2,1,3,1,4,0,1,1,1,1,0,1,1,0,1,1,1,1,,1,1,5,1,4,3
3,9,0,0,17224636,3/21/2017,19,1,3,2,4,0,,0,0,1,1,1,1,1,1,1,0,1,0,0,,5,1,5,5,5,3
3,9,0,0,17224658,3/21/2017,26,1,2,2,5,0,,0,0,1,1,1,0,1,0,1,1,0,0,1,,3,4,5,3,3,3
3,9,0,0,17224593,3/21/2017,24,2,2,2,5,0,,1,1,0,1,0,1,1,0,0,0,0,1,1,,2,2,5,1,3,3
2,24,0,0,17247638,3/24/2017,18,2,2,2,5,0,,1,1,1,1,0,1,0,0,0,1,1,1,0,,4,3,5,4,2,3
3,7,0,1,17639773,4/28/2017,18,2,2,2,5,0,,1,1,0,1,1,1,1,1,0,1,0,1,0,,2,4,5,3,4,3
3,26,0,0,17326084,3/31/2017,20,2,2,2,5,0,,0,0,0,0,1,0,1,0,1,1,1,0,1,,1,1,5,1,1,3
3,7,0,1,17639793,4/28/2017,19,2,2,2,5,0,,0,0,1,1,0,0,1,1,1,0,1,0,0,,3,3,5,4,4,3
3,4,0,0,17304302,3/28/2017,26,3,2,2,5,0,,0,0,1,0,0,1,0,1,1,0,1,1,1,,2,1,5,1,1,3
2,24,0,0,17247650,3/24/2017,19,1,2,2,5,0,,1,1,1,1,0,1,0,1,0,0,0,0,1,,4,4,5,4,4,3
3,14,0,0,17479850,4/17/2017,19,2,2,2,5,0,,0,0,0,0,1,0,1,0,1,1,1,0,0,,2,2,5,1,1,3
2,24,0,0,17247623,3/24/2017,18,1,2,2,5,0,,0,0,0,1,1,0,0,0,1,0,1,0,1,,2,4,5,3,3,3
1,19,0,0,17570635,4/25/2017,18,1,2,2,2,0,,1,1,1,1,1,0,1,1,1,1,1,1,1,,5,4,5,5,4,3
3,2,0,0,17441133,4/12/2017,19,2,2,2,3,0,,0,0,0,0,0,0,1,0,1,1,1,1,0,,3,2,5,4,4,3
1,19,0,0,17570578,4/25/2017,20,1,2,2,3,0,,1,1,1,0,1,1,1,1,1,1,1,0,1,,5,4,5,5,5,3
1,19,0,0,17570602,4/25/2017,24,1,2,2,3,0,,0,1,0,1,0,1,0,1,0,0,1,0,0,,3,3,5,3,4,3
3,9,0,0,17224553,3/21/2017,20,1,2,2,3,0,,1,1,1,1,0,0,1,1,1,1,1,0,0,,3,1,5,2,2,3
3,4,0,0,17304459,3/28/2017,20,1,2,2,4,0,,1,1,1,1,1,1,1,1,1,0,1,1,0,,4,3,5,4,3,3
3,34,0,0,17102744,3/13/2017,21,2,2,2,4,0,,1,0,1,1,1,1,1,1,1,0,1,1,0,,3,4,5,2,3,3
3,9,0,0,17224595,3/21/2017,19,1,2,2,4,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,,4,4,5,4,5,3
3,5,0,0,17458272,4/14/2017,23,2,2,2,4,0,,1,1,1,0,0,1,0,1,1,0,1,1,0,,3,3,5,3,3,3
3,12,0,0,17130870,3/15/2017,19,1,2,2,4,0,,1,1,1,1,0,1,1,0,1,0,0,0,0,,4,4,5,4,4,3
2,24,0,0,17247604,3/24/2017,22,2,2,2,4,0,,1,1,0,1,1,1,1,0,0,0,1,1,1,,2,5,5,3,4,3
1,11,0,0,17597420,4/27/2017,21,1,2,2,0,0,,1,0,1,0,0,0,1,1,1,0,1,0,1,,5,5,5,5,5,3
2,10,0,0,17354849,4/3/2017,44,1,2,2,0,0,,0,0,0,1,1,0,1,0,1,1,0,0,0,,5,5,5,5,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1,2
3,30,2,0,17441608,4/12/2017,18,1,2,2,2,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,5,5,,,,1
3,2,2,0,17430871,4/11/2017,21,2,2,2,4,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,4,5,,,,1
3,21,2,0,17733090,5/10/2017,18,2,3,3,5,0,,1,1,1,0,1,0,1,1,0,0,1,0,0,0,4,4,,,,1
3,18,2,2,17382400,4/6/2017,18,1,3,2,5,0,,1,1,1,1,1,1,1,1,1,1,0,0,1,0,4,4,,,,1
3,8,1,0,17066041,3/10/2017,20,1,3,2,3,0,,1,0,0,1,0,0,1,0,1,0,0,1,1,0,5,5,,,,1
3,5,2,0,17450943,4/13/2017,19,1,3,2,3,0,,1,0,1,1,0,1,0,1,1,1,1,1,0,0,4,4,,,,1
2,28,1,0,17540568,4/21/2017,19,2,3,2,3,0,,1,1,1,0,1,1,1,1,0,0,1,0,1,0,4,4,,,,1
3,31,1,0,17767002,5/12/2017,21,1,3,3,0,0,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,5,,,,1
3,26,2,0,17351823,3/30/2017,18,2,3,3,0,0,,0,1,0,1,1,1,1,0,1,1,1,0,1,0,4,4,,,,1
3,9,2,0,17205897,3/20/2017,19,1,2,2,5,0,,0,1,1,1,1,0,1,0,1,0,1,1,1,0,4,5,,,,1
3,6,2,0,17654199,5/3/2017,19,2,2,2,5,0,,0,1,1,0,1,0,1,0,1,1,0,0,1,0,5,4,,,,1
2,22,1,0,17387663,4/6/2017,18,1,2,2,5,0,,1,1,1,1,0,1,1,1,1,0,1,0,1,0,5,5,,,,1
2,28,1,0,17540561,4/21/2017,20,2,2,2,5,0,,1,0,1,0,0,1,1,0,1,1,0,0,0,0,3,4,,,,1
3,9,1,0,17224617,3/22/2017,20,1,2,2,5,0,,0,0,0,0,1,0,1,0,1,0,0,0,0,0,5,5,,,,1
3,27,2,0,17244361,3/23/2017,19,2,2,2,5,0,,1,1,1,1,1,1,0,1,0,0,1,1,0,0,2,3,,,,1
3,32,2,0,17037548,3/8/2017,23,2,2,2,5,0,,1,1,1,0,1,1,1,0,1,0,0,0,0,0,4,4,,,,1
3,26,2,0,17326072,3/30/2017,25,1,2,2,5,0,,1,0,1,1,1,0,1,1,1,0,0,1,1,0,2,3,,,,1
3,26,2,0,17351817,3/30/2017,29,1,2,2,5,0,,1,1,1,1,0,1,1,0,0,0,1,1,1,0,3,4,,,,1
3,35,1,0,17502178,4/19/2017,22,1,2,2,2,0,,1,1,1,1,1,1,1,1,1,0,1,1,0,0,5,5,,,,1
3,2,2,0,17430861,4/11/2017,19,1,2,2,2,0,,1,0,1,0,1,0,1,0,1,0,0,1,1,0,4,3,,,,1
2,13,2,0,17286832,3/27/2017,35,1,2,2,2,0,,1,1,1,1,1,1,1,1,0,0,1,1,0,0,4,4,,,,1
3,16,1,0,17721276,5/5/2017,23,2,2,2,2,0,,0,1,1,0,0,0,0,0,0,0,1,1,0,0,3,5,,,,1
3,31,1,0,17767008,5/12/2017,20,2,2,2,2,0,,1,0,1,0,1,1,1,0,1,0,1,0,0,0,4,4,,,,1
3,17,1,0,17373078,4/5/2017,19,1,2,2,2,0,,0,0,0,1,0,1,1,1,0,0,0,0,0,0,2,2,,,,1
3,34,1,0,17114696,3/14/2017,18,1,2,2,2,0,,0,0,0,0,1,0,1,1,1,0,1,0,1,0,5,5,,,,1
3,23,1,0,17680783,5/5/2017,34,1,2,2,2,0,,0,0,0,0,0,0,1,0,1,1,0,0,1,0,4,3,,,,1
2,10,1,0,17374376,4/4/2017,24,1,2,2,2,0,,0,1,1,0,0,1,0,0,0,1,1,1,0,0,4,5,,,,1
2,20,1,0,17503263,4/19/2017,43,1,2,2,2,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,4,,,,1
3,18,2,2,17382415,4/6/2017,21,1,2,2,2,0,,0,0,1,0,1,0,1,0,1,1,0,0,1,0,3,3,,,,1
3,14,1,0,17456933,4/14/2017,29,2,2,2,2,0,,1,0,1,0,0,1,1,1,1,0,1,1,1,0,3,4,,,,1
3,31,2,0,17821366,5/16/2017,19,2,2,2,2,0,,1,0,0,0,1,0,1,1,1,0,1,0,1,0,4,3,,,,1
3,30,2,0,17441617,4/12/2017,20,1,2,3,1,0,,1,0,1,0,1,1,1,1,1,1,1,1,1,0,3,4,,,,1
2,28,1,0,17540559,4/21/2017,21,2,2,2,1,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,3,,,,1
3,7,2,1,17639766,4/27/2017,65,1,2,2,1,0,,0,1,0,1,0,1,0,0,0,0,0,1,0,0,4,3,,,,1
3,14,1,0,17462387,4/14/2017,18,1,2,2,1,0,,0,1,0,1,0,1,1,1,0,0,1,1,0,0,4,5,,,,1
3,4,1,0,17318131,3/30/2017,23,2,2,2,1,0,,1,1,1,0,1,1,1,1,0,1,1,1,1,0,4,4,,,,1
2,20,1,0,17503290,4/19/2017,50,1,2,2,1,0,,1,1,1,0,0,0,0,1,0,0,0,0,0,0,4,4,,,,1
3,18,2,2,17382361,4/6/2017,20,1,2,2,1,0,,1,1,1,0,1,0,0,1,1,0,0,0,0,0,4,4,,,,1
3,18,2,2,17382405,4/6/2017,22,1,2,2,1,0,,1,1,0,1,0,1,0,1,0,0,1,1,0,0,5,5,,,,1
1,29,2,0,17581955,4/26/2017,20,1,2,2,1,0,,1,1,1,0,1,0,1,0,1,1,1,0,1,0,4,4,,,,1
3,7,1,1,17639805,5/1/2017,19,2,2,2,1,0,,1,1,1,1,1,0,1,0,1,0,1,1,1,0,4,3,,,,1
2,13,2,0,17286864,3/27/2017,18,1,2,2,1,0,,1,0,1,1,1,0,1,0,1,0,1,0,0,0,5,5,,,,1
3,23,2,0,17664707,5/4/2017,30,1,2,2,1,0,,1,1,1,0,1,1,1,0,0,0,1,0,1,0,3,1,,,,1
3,21,1,0,17733078,5/9/2017,26,1,2,2,1,0,,0,0,0,0,1,0,1,1,1,1,0,1,1,0,4,4,,,,1
3,30,2,0,17441613,4/12/2017,39,1,2,2,1,0,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,4,,,,1
3,4,2,0,17309148,3/29/2017,19,1,2,2,1,0,,0,1,0,1,1,0,1,0,1,1,0,0,1,0,5,5,,,,1
3,27,2,0,17244348,3/23/2017,18,2,2,2,1,0,,0,0,0,0,1,0,1,1,0,1,1,0,1,0,2,2,,,,1
3,26,2,0,17351821,3/30/2017,24,1,2,2,1,0,,0,1,1,0,1,0,1,0,1,0,0,0,1,0,4,5,,,,1
3,25,2,0,17048338,3/9/2017,22,2,2,2,1,0,,1,0,0,1,1,1,0,0,1,0,1,1,0,0,4,4,,,,1
3,31,1,0,17766940,5/12/2017,20,1,2,2,1,0,,0,0,1,1,1,0,1,0,0,1,1,1,0,0,5,4,,,,1
3,14,1,0,17456931,4/14/2017,20,1,2,2,1,0,,0,0,0,1,1,1,1,0,1,0,1,1,1,0,4,4,,,,1
2,24,1,0,17282903,3/27/2017,18,1,2,2,1,0,,0,0,0,0,1,0,1,0,1,0,0,1,1,0,4,3,,,,1
